,c_charge_degree,race,age_cat,sex,age,priors_count,juv_fel_count,juv_misd_count,score_text,two_year_recid,is_recid,training_value,decile_score
1953,F,Caucasian,Less than 25,Male,22,1,0,0,0,1,1,0.69139725,2
1955,M,African-American,25 - 45,Male,31,4,0,0,0,1,1,0.5651883,3
1956,M,Caucasian,Greater than 45,Male,59,3,0,0,0,1,1,0.16257496,1
1958,F,African-American,Greater than 45,Male,50,0,0,0,0,0,0,0.19359535,1
1960,F,African-American,Greater than 45,Male,57,8,0,0,1,1,1,0.24437575,5
1961,M,African-American,25 - 45,Male,31,5,0,0,1,0,1,0.72352225,5
1962,M,African-American,Greater than 45,Female,51,1,0,0,1,0,0,0.15058768,7
1963,F,African-American,25 - 45,Male,44,9,0,0,1,0,0,0.7502483,8
1964,F,African-American,Greater than 45,Male,48,5,0,0,1,1,1,0.2192874,9
1965,F,Caucasian,25 - 45,Female,25,0,0,0,0,0,0,0.47564855,4
1966,M,African-American,Greater than 45,Male,51,5,0,0,0,0,0,0.23460647,3
1967,F,Caucasian,Greater than 45,Male,50,0,0,0,0,1,1,0.35441545,1
1968,F,Caucasian,Greater than 45,Male,57,2,0,0,0,0,0,0.095573455,1
1969,M,Caucasian,Greater than 45,Male,55,0,0,0,0,0,0,0.3448076,1
1970,F,African-American,Greater than 45,Male,59,4,0,0,0,1,1,0.36299103,3
1971,F,African-American,25 - 45,Female,42,0,0,0,0,0,0,0.28695643,1
1973,F,African-American,Greater than 45,Male,58,16,0,0,1,0,1,0.65561956,9
1975,F,African-American,25 - 45,Male,32,21,0,0,1,1,1,0.99885905,9
1977,F,African-American,25 - 45,Male,42,1,0,0,0,0,0,0.19244382,4
1978,F,African-American,25 - 45,Male,29,8,0,0,1,1,1,0.7702186,8
1979,F,African-American,Less than 25,Male,21,1,0,0,1,0,0,0.76153356,6
1980,M,Caucasian,25 - 45,Male,31,1,0,0,0,1,1,0.30204296,2
1982,M,Caucasian,Greater than 45,Male,58,0,0,0,0,0,0,0.21770954,1
1983,F,African-American,Less than 25,Male,22,1,0,0,1,1,1,0.733554,7
1984,M,Caucasian,Greater than 45,Male,46,1,0,0,0,1,1,0.30848584,1
1985,M,Caucasian,Greater than 45,Male,50,0,0,0,0,1,1,0.16544856,2
1986,F,African-American,Greater than 45,Male,46,2,0,0,1,0,0,0.36825407,9
1987,F,African-American,25 - 45,Female,44,11,0,1,1,1,1,0.9069348,8
1988,M,African-American,25 - 45,Male,35,4,0,0,1,0,0,0.46349797,5
1989,F,African-American,25 - 45,Male,30,14,0,1,1,1,1,0.9722714,9
1990,F,African-American,25 - 45,Male,42,2,0,0,1,0,0,0.24318813,5
1991,F,African-American,Greater than 45,Male,46,5,0,0,0,1,1,0.15457425,1
1992,F,African-American,25 - 45,Male,42,0,0,0,1,1,1,0.21027811,10
1993,F,African-American,25 - 45,Male,37,12,0,0,0,0,0,0.7537981,3
1994,F,Caucasian,25 - 45,Male,29,7,0,0,1,1,1,0.852728,10
1995,F,African-American,25 - 45,Male,32,8,0,0,0,0,0,0.81977576,4
1997,M,African-American,25 - 45,Female,33,1,0,0,0,0,0,0.2095724,1
1998,F,Caucasian,25 - 45,Male,25,4,0,0,0,0,0,0.8624981,4
1999,M,African-American,25 - 45,Female,33,0,0,0,0,0,0,0.20306857,1
2001,M,Caucasian,Greater than 45,Female,64,7,0,0,0,0,0,0.10918199,3
2002,F,Caucasian,25 - 45,Male,35,1,0,0,0,1,1,0.28777984,1
2003,F,African-American,Greater than 45,Male,56,1,0,0,0,0,0,0.11979516,1
2004,M,Caucasian,25 - 45,Male,38,0,0,0,0,1,1,0.15965922,3
2005,M,African-American,25 - 45,Female,40,4,0,0,0,0,0,0.23824126,1
2006,F,African-American,25 - 45,Male,34,3,0,0,1,0,0,0.39195213,7
2007,F,African-American,25 - 45,Male,28,4,0,0,0,0,0,0.62343496,4
2008,M,African-American,Greater than 45,Male,51,0,0,0,0,0,0,0.08946504,1
2009,M,African-American,25 - 45,Male,35,2,0,0,0,0,0,0.24249412,2
2010,F,African-American,Greater than 45,Male,61,5,0,0,0,0,0,0.10474839,2
2011,F,African-American,25 - 45,Male,25,0,0,0,0,0,0,0.31891316,3
2012,F,African-American,25 - 45,Male,25,4,0,0,1,1,1,0.75098294,7
2013,M,African-American,25 - 45,Male,26,0,0,0,1,0,1,0.19881202,5
2014,M,Caucasian,25 - 45,Male,42,1,0,0,0,0,0,0.057666346,1
2015,F,African-American,25 - 45,Female,25,1,0,0,0,0,0,0.5841324,4
2016,M,African-American,25 - 45,Male,26,13,0,1,1,1,1,0.95436686,10
2017,F,African-American,25 - 45,Male,31,9,0,0,1,0,0,0.89081746,7
2018,F,Caucasian,25 - 45,Male,35,1,0,0,0,0,0,0.33898407,2
2019,F,African-American,25 - 45,Female,41,4,0,0,0,1,1,0.2546589,2
2020,F,Caucasian,25 - 45,Male,34,0,0,0,0,0,0,0.2499739,1
2021,M,Caucasian,Greater than 45,Male,46,5,0,0,0,0,0,0.3867973,1
2022,M,Caucasian,25 - 45,Female,33,1,0,0,0,0,0,0.19456798,2
2023,F,African-American,25 - 45,Male,30,3,0,0,0,0,1,0.55645525,2
2024,M,African-American,Greater than 45,Female,50,7,0,0,0,0,0,0.25567275,4
2025,F,African-American,Less than 25,Male,21,0,0,0,1,0,0,0.47534278,5
2027,F,African-American,25 - 45,Male,31,2,0,0,1,1,1,0.23193581,7
2028,M,African-American,Less than 25,Female,23,0,0,0,0,0,0,0.40819386,4
2029,F,African-American,25 - 45,Male,25,1,0,0,1,0,0,0.46367705,6
2030,F,Caucasian,Less than 25,Female,24,1,0,0,1,0,0,0.49208722,5
2031,M,African-American,25 - 45,Male,31,13,0,0,1,1,1,0.98545945,10
2032,F,African-American,Greater than 45,Male,60,0,0,0,0,0,1,0.08052572,1
2033,F,African-American,25 - 45,Male,30,2,0,0,0,0,0,0.4897895,2
2035,M,Caucasian,Greater than 45,Male,46,0,0,0,0,0,0,0.18378755,1
2036,M,Caucasian,Less than 25,Male,21,0,0,0,0,1,1,0.28148055,4
2037,M,African-American,25 - 45,Male,28,6,4,0,1,0,0,0.9770924,9
2038,F,African-American,25 - 45,Male,35,0,0,0,1,0,1,0.33762848,8
2041,M,African-American,25 - 45,Female,40,7,0,0,0,0,0,0.67125696,4
2042,F,African-American,Less than 25,Male,23,1,0,0,1,1,1,0.5708154,10
2043,F,African-American,Less than 25,Male,23,3,0,0,1,1,1,0.64938724,6
2044,M,African-American,25 - 45,Male,28,2,0,0,0,0,1,0.56966984,4
2046,M,Caucasian,Greater than 45,Male,46,2,0,0,0,0,1,0.23229775,4
2047,F,African-American,Greater than 45,Male,56,1,0,0,0,0,0,0.08656719,2
2048,F,African-American,25 - 45,Male,41,19,0,0,1,0,1,0.83688456,6
2051,M,African-American,Less than 25,Male,24,1,0,0,0,1,1,0.40940318,4
2052,F,African-American,25 - 45,Male,25,7,0,0,1,0,0,0.79086256,8
2053,M,Caucasian,25 - 45,Female,33,0,0,0,0,0,0,0.17808439,1
2054,M,Caucasian,Greater than 45,Male,48,2,0,0,1,0,1,0.12414713,8
2055,F,African-American,25 - 45,Male,33,11,0,0,1,1,1,0.4763996,6
2057,F,Caucasian,25 - 45,Male,25,6,0,0,1,1,1,0.68843615,8
2058,F,African-American,Greater than 45,Male,58,38,0,0,1,1,1,0.9999865,7
2059,F,African-American,25 - 45,Male,30,7,0,1,1,1,1,0.77936536,5
2061,F,Caucasian,25 - 45,Female,43,7,0,0,1,0,0,0.70848376,8
2062,F,Caucasian,25 - 45,Male,32,0,0,0,0,0,0,0.30078003,3
2065,F,Caucasian,Greater than 45,Male,49,4,0,0,0,0,0,0.20577958,1
2066,F,Caucasian,Less than 25,Male,24,0,0,0,0,0,0,0.34589398,4
2067,F,African-American,25 - 45,Male,26,1,0,0,1,0,0,0.3832354,9
2068,F,Caucasian,25 - 45,Male,42,0,0,0,0,0,0,0.3081904,2
2069,F,African-American,Less than 25,Male,22,1,0,0,1,1,1,0.6092795,6
2071,M,Caucasian,25 - 45,Male,29,7,0,0,1,1,1,0.92560756,7
2072,M,Caucasian,25 - 45,Male,39,0,0,0,0,0,0,0.13164118,3
2073,F,African-American,25 - 45,Male,27,13,0,2,1,1,1,0.9882569,6
2074,F,Caucasian,25 - 45,Male,38,2,0,0,1,1,1,0.25437835,5
2075,F,Caucasian,Less than 25,Male,20,0,0,0,0,1,1,0.6346881,2
2076,F,African-American,25 - 45,Male,25,4,2,0,1,1,1,0.87288326,10
2077,M,Caucasian,Greater than 45,Male,53,0,0,0,0,0,0,0.17594741,1
2078,M,African-American,25 - 45,Female,27,0,0,0,1,1,1,0.2769426,8
2080,M,Caucasian,Greater than 45,Male,50,1,0,0,0,1,1,0.1855096,1
2081,F,African-American,25 - 45,Male,41,4,0,0,1,0,0,0.3187382,5
2082,F,African-American,25 - 45,Male,34,4,0,0,0,1,1,0.5133191,2
2083,F,Caucasian,Less than 25,Male,22,5,0,0,1,1,1,0.89471835,8
2084,F,Caucasian,Less than 25,Male,22,0,0,0,1,1,1,0.52721995,7
2085,F,African-American,25 - 45,Male,25,2,0,0,1,0,0,0.49774253,5
2086,F,African-American,25 - 45,Male,42,1,0,0,0,1,1,0.33605283,4
2087,F,Caucasian,25 - 45,Female,27,2,0,0,0,0,0,0.5747872,3
2089,F,African-American,25 - 45,Male,33,23,0,0,1,1,1,0.9892429,9
2090,F,African-American,Less than 25,Male,24,0,0,0,0,0,0,0.43611005,3
2091,F,African-American,25 - 45,Male,37,4,0,0,0,0,0,0.31966913,4
2092,M,Caucasian,25 - 45,Male,37,0,0,0,0,0,0,0.20196867,1
2095,F,African-American,25 - 45,Male,35,1,0,0,0,1,1,0.33773142,1
2096,F,Caucasian,Less than 25,Female,24,0,0,0,1,0,0,0.40724197,8
2098,M,Caucasian,Greater than 45,Male,49,2,0,0,0,0,0,0.25239152,1
2099,F,African-American,25 - 45,Male,38,9,0,0,1,0,0,0.74190444,6
2101,M,African-American,25 - 45,Female,30,0,0,0,0,0,0,0.3824805,2
2102,F,African-American,Less than 25,Male,22,3,0,0,1,0,1,0.89853513,6
2103,F,African-American,25 - 45,Male,25,0,0,0,1,1,1,0.31217134,7
2105,M,Caucasian,Greater than 45,Male,52,0,0,0,0,0,0,0.12500831,1
2106,F,Caucasian,25 - 45,Male,26,0,0,0,0,0,0,0.3022333,2
2108,F,African-American,25 - 45,Male,29,6,0,1,1,0,0,0.9081795,7
2109,F,Caucasian,Greater than 45,Male,45,9,0,0,1,1,1,0.52058554,9
2110,F,African-American,Less than 25,Male,20,0,0,0,1,1,1,0.5521254,9
2111,F,African-American,25 - 45,Male,29,4,0,0,1,0,1,0.7151055,8
2112,F,Caucasian,25 - 45,Male,43,1,0,0,1,1,1,0.47268337,6
2113,F,Caucasian,25 - 45,Male,26,2,0,0,1,0,0,0.50161874,5
2114,F,African-American,Greater than 45,Female,46,4,0,0,0,0,0,0.28169772,4
2115,F,African-American,Greater than 45,Female,46,0,0,0,0,0,0,0.14482541,1
2116,F,Caucasian,25 - 45,Male,39,8,0,0,0,0,0,0.7738699,1
2117,F,African-American,25 - 45,Male,29,12,0,0,1,1,1,0.9372627,10
2118,M,Caucasian,25 - 45,Male,41,0,0,0,0,0,0,0.11157058,1
2119,F,African-American,25 - 45,Male,29,11,0,0,1,1,1,0.8525798,10
2120,F,African-American,25 - 45,Female,25,5,0,0,1,0,0,0.8556652,7
2121,F,African-American,Less than 25,Male,23,2,1,0,1,0,0,0.7266138,7
2122,F,African-American,Greater than 45,Female,46,1,0,0,1,1,1,0.08143495,8
2123,M,Caucasian,25 - 45,Male,30,0,0,0,0,0,0,0.26468986,3
2124,F,Caucasian,25 - 45,Male,34,1,0,0,1,0,0,0.34851724,6
2125,F,Caucasian,Greater than 45,Male,70,11,0,0,0,1,1,0.36056703,1
2126,F,Caucasian,Greater than 45,Male,52,2,0,0,0,0,0,0.053340208,1
2127,M,African-American,Greater than 45,Male,51,4,0,0,0,0,1,0.29972962,2
2129,F,African-American,Greater than 45,Male,55,21,0,0,1,1,1,0.9401296,6
2130,F,Caucasian,Greater than 45,Female,49,1,0,0,0,0,0,0.07110286,1
2131,M,African-American,25 - 45,Female,26,9,0,0,1,1,1,0.8202548,6
2132,F,Caucasian,Greater than 45,Female,47,0,0,0,0,0,0,0.12011279,1
2133,M,African-American,25 - 45,Male,27,0,0,0,0,0,0,0.4313058,2
2134,M,Caucasian,25 - 45,Male,25,5,0,2,1,1,1,0.90782785,7
2135,F,African-American,Less than 25,Male,21,1,0,1,1,1,1,0.7996936,10
2136,F,African-American,25 - 45,Male,37,26,0,0,1,1,1,0.9972096,10
2137,F,African-American,Less than 25,Male,21,1,0,0,1,1,1,0.81114453,9
2138,F,African-American,Less than 25,Male,21,0,0,0,1,0,0,0.6528462,6
2139,F,African-American,25 - 45,Male,25,4,0,0,1,1,1,0.8046139,10
2140,F,African-American,25 - 45,Female,27,3,0,0,1,1,1,0.6805174,5
2141,F,Caucasian,25 - 45,Male,30,3,0,0,0,1,1,0.55473745,4
2142,M,Caucasian,Greater than 45,Male,70,0,0,0,0,0,0,0.01902113,1
2143,F,Caucasian,25 - 45,Male,37,11,0,0,1,1,1,0.924103,9
2144,F,African-American,Greater than 45,Male,46,5,0,0,1,1,1,0.31137896,5
2146,F,African-American,Less than 25,Male,20,1,1,0,1,1,1,0.65781575,8
2147,F,African-American,25 - 45,Male,43,18,0,0,0,1,1,0.7812342,4
2148,F,African-American,25 - 45,Male,38,15,0,0,1,0,0,0.8009962,6
2149,F,African-American,25 - 45,Male,29,0,0,0,0,0,0,0.33341977,4
2150,M,African-American,25 - 45,Male,37,8,0,0,0,1,1,0.68802387,2
2152,F,Caucasian,25 - 45,Female,27,0,0,0,0,0,0,0.28286868,3
2155,M,Caucasian,25 - 45,Male,31,6,0,0,1,0,0,0.70958245,5
2156,F,African-American,25 - 45,Male,29,3,0,0,0,1,1,0.59349036,2
2157,F,Caucasian,Greater than 45,Male,48,13,0,0,1,1,1,0.91460234,7
2158,M,African-American,25 - 45,Female,30,0,0,0,0,0,0,0.29658493,2
2159,F,Caucasian,25 - 45,Female,25,2,0,0,1,1,1,0.5105931,5
2160,F,African-American,25 - 45,Male,40,3,0,0,0,0,0,0.5628639,2
2161,F,Caucasian,Greater than 45,Female,49,3,0,0,0,0,1,0.18276231,2
2162,M,Caucasian,25 - 45,Male,33,1,0,0,0,0,0,0.35916257,3
2163,F,Caucasian,25 - 45,Male,26,5,0,0,1,1,1,0.839363,5
2165,M,Caucasian,Greater than 45,Male,61,1,0,0,0,0,0,0.16629931,1
2166,F,Caucasian,25 - 45,Male,30,2,0,0,0,0,0,0.4787034,4
2167,M,Caucasian,Greater than 45,Male,62,0,0,0,0,0,0,0.09444179,1
2168,M,Caucasian,25 - 45,Female,27,4,0,0,1,1,1,0.85422647,8
2169,F,Caucasian,Greater than 45,Male,48,9,0,0,1,0,0,0.54628736,6
2170,F,Caucasian,25 - 45,Female,40,0,0,0,0,0,0,0.2798955,2
2171,F,Caucasian,Less than 25,Male,24,0,0,0,0,0,0,0.34116885,4
2172,F,African-American,Less than 25,Male,22,0,0,0,0,1,1,0.47117874,4
2173,M,African-American,25 - 45,Male,30,4,0,0,1,1,1,0.7477622,8
2174,M,Caucasian,Greater than 45,Male,63,0,0,0,0,0,0,0.16402677,1
2176,F,African-American,25 - 45,Male,33,4,0,0,1,0,0,0.61457664,10
2177,F,African-American,Less than 25,Female,21,1,1,0,1,1,1,0.7713218,6
2178,M,Caucasian,25 - 45,Male,43,0,0,0,0,1,1,0.061766658,4
2179,F,African-American,25 - 45,Male,26,3,0,0,1,1,1,0.76260024,10
2180,F,African-American,Greater than 45,Male,51,1,0,0,0,0,0,0.25251704,1
2181,F,Caucasian,25 - 45,Male,39,3,0,0,0,1,1,0.31076065,1
2183,F,African-American,25 - 45,Male,32,14,0,0,1,1,1,0.8395714,8
2184,M,African-American,Less than 25,Male,22,0,0,0,1,0,0,0.44798985,6
2185,F,Caucasian,Greater than 45,Male,59,0,0,0,0,0,0,0.16013658,1
2186,M,African-American,25 - 45,Male,38,37,0,5,1,1,1,0.9999999,7
2187,F,African-American,Less than 25,Male,23,2,0,0,1,0,0,0.91785043,6
2188,M,African-American,25 - 45,Male,42,0,0,0,0,1,1,0.088791065,1
2189,F,African-American,Less than 25,Male,20,1,1,0,0,1,1,0.9556765,3
2190,F,African-American,25 - 45,Male,38,2,0,0,1,1,1,0.27599865,7
2191,F,Caucasian,25 - 45,Female,34,2,0,0,0,0,0,0.2563872,3
2192,F,African-American,25 - 45,Female,36,7,0,0,0,1,1,0.66218066,3
2193,F,Caucasian,25 - 45,Male,35,7,0,0,0,1,1,0.8226878,4
2194,M,African-American,25 - 45,Male,36,0,0,0,0,1,1,0.3120989,3
2195,F,African-American,25 - 45,Male,31,1,0,0,0,0,0,0.413712,1
2196,F,African-American,25 - 45,Female,28,3,0,0,0,1,1,0.5596063,4
2197,F,African-American,25 - 45,Male,28,1,0,0,0,1,1,0.31662765,2
2198,F,Caucasian,Greater than 45,Male,60,3,0,0,0,0,0,0.18934193,1
2199,F,African-American,25 - 45,Male,43,0,0,0,0,0,0,0.22332208,4
2200,F,African-American,25 - 45,Male,40,1,0,0,0,0,0,0.29778028,1
2201,F,African-American,25 - 45,Male,31,15,0,2,1,1,1,0.9685715,9
2202,F,African-American,Greater than 45,Male,54,6,0,0,1,1,1,0.26914018,7
2203,F,African-American,25 - 45,Male,26,1,0,0,1,0,0,0.42984387,6
2204,F,African-American,Less than 25,Male,24,17,0,0,1,1,1,0.99698395,9
2206,F,African-American,Less than 25,Male,21,1,0,0,1,1,1,0.66990757,9
2208,F,African-American,Less than 25,Male,22,0,0,0,0,0,0,0.43451715,3
2211,F,Caucasian,25 - 45,Female,37,0,0,0,0,0,0,0.08585198,1
2213,F,African-American,Greater than 45,Female,45,1,0,0,0,0,0,0.11986567,4
2214,M,African-American,25 - 45,Male,29,1,0,0,0,1,1,0.56662714,2
2215,F,African-American,Greater than 45,Male,46,10,0,0,1,1,1,0.6901169,5
2216,F,Caucasian,Less than 25,Male,21,1,0,1,1,0,0,0.76984644,8
2217,M,African-American,Greater than 45,Male,50,7,1,0,1,0,0,0.5332421,9
2218,F,Caucasian,25 - 45,Male,35,6,0,0,1,1,1,0.66454065,5
2219,M,African-American,Greater than 45,Male,52,1,0,0,0,1,1,0.041719608,1
2220,M,Caucasian,Greater than 45,Male,48,0,0,0,0,0,0,0.12402379,1
2221,M,African-American,25 - 45,Female,29,9,0,0,1,1,1,0.8442421,8
2222,M,Caucasian,Greater than 45,Male,48,0,0,0,0,0,0,0.12582053,1
2223,F,African-American,25 - 45,Male,31,10,0,0,1,1,1,0.7891505,6
2224,F,Caucasian,Less than 25,Male,21,3,0,0,1,1,1,0.8648258,8
2226,M,African-American,Greater than 45,Male,47,0,0,0,1,0,0,0.45573795,5
2227,M,African-American,Greater than 45,Male,62,1,0,0,1,0,0,0.048409954,7
2228,F,African-American,Less than 25,Male,21,3,1,2,1,1,1,0.89786065,10
2229,F,African-American,25 - 45,Male,35,13,3,0,1,0,0,0.87844115,10
2230,M,African-American,Greater than 45,Male,46,3,0,0,0,1,1,0.32046643,1
2231,F,African-American,25 - 45,Male,34,5,0,0,0,1,1,0.5148688,4
2232,F,African-American,Greater than 45,Male,52,2,0,0,0,0,0,0.13759696,1
2233,F,African-American,25 - 45,Female,39,7,0,1,0,0,0,0.8138401,2
2234,M,Caucasian,Less than 25,Male,21,0,0,0,1,1,1,0.28541958,8
2235,M,Caucasian,Greater than 45,Male,53,1,0,0,0,0,0,0.027375562,1
2236,F,Caucasian,Less than 25,Female,19,0,0,0,0,1,1,0.81001955,3
2237,M,African-American,Less than 25,Male,22,0,0,0,1,0,0,0.5187954,6
2238,F,African-American,Greater than 45,Male,45,1,0,0,0,0,0,0.19336538,3
2239,F,Caucasian,25 - 45,Female,27,0,0,0,0,0,0,0.28778604,2
2240,M,Caucasian,25 - 45,Male,25,0,0,0,0,0,0,0.4019604,2
2241,F,Caucasian,25 - 45,Male,30,0,0,0,0,1,1,0.17912805,4
2242,F,African-American,25 - 45,Male,31,2,0,0,1,1,1,0.42850563,5
2243,F,Caucasian,25 - 45,Male,28,3,0,0,0,0,0,0.6013789,3
2244,M,African-American,25 - 45,Male,36,3,0,0,0,1,1,0.34738895,2
2245,F,African-American,25 - 45,Male,27,7,0,0,1,1,1,0.85022515,5
2246,F,African-American,25 - 45,Male,42,1,0,0,0,0,0,0.18726249,2
2247,F,Caucasian,25 - 45,Male,35,0,0,0,1,1,1,0.23313057,5
2248,F,Caucasian,25 - 45,Female,33,2,0,0,0,0,0,0.26339725,2
2250,F,African-American,25 - 45,Male,25,21,0,1,1,1,1,0.99759597,10
2251,M,Caucasian,25 - 45,Female,42,0,0,0,0,0,0,0.08256205,1
2252,F,African-American,Less than 25,Male,21,0,0,0,1,1,1,0.6033299,6
2253,M,African-American,25 - 45,Female,28,0,0,0,0,0,0,0.2596563,2
2254,F,African-American,25 - 45,Male,27,25,0,0,1,1,1,0.93946195,10
2255,F,Caucasian,Less than 25,Female,21,0,0,0,1,0,0,0.6331148,6
2256,M,Caucasian,25 - 45,Male,26,0,0,0,1,1,1,0.31659436,6
2257,F,Caucasian,25 - 45,Male,36,0,0,0,0,0,0,0.15118368,1
2258,M,African-American,Less than 25,Male,23,1,0,0,1,1,1,0.7333311,8
2259,F,Caucasian,Greater than 45,Male,49,0,0,0,1,1,1,0.21443415,7
2260,F,African-American,25 - 45,Male,29,11,0,0,1,1,1,0.95664495,8
2261,F,Caucasian,25 - 45,Male,44,0,0,0,0,1,1,0.06858299,2
2262,M,Caucasian,25 - 45,Male,28,1,0,0,0,0,0,0.21910487,3
2263,M,African-American,25 - 45,Male,27,2,0,0,1,1,1,0.3783249,6
2264,F,African-American,25 - 45,Female,35,12,0,0,1,1,1,0.90269953,7
2265,M,African-American,25 - 45,Male,36,19,0,0,1,1,1,0.8536886,8
2266,M,Caucasian,Greater than 45,Male,46,2,0,0,0,0,0,0.21666284,2
2267,F,African-American,25 - 45,Male,34,3,0,0,0,0,0,0.35949066,1
2268,F,African-American,Greater than 45,Male,45,15,0,0,0,1,1,0.8402775,3
2269,F,African-American,25 - 45,Male,28,9,0,0,0,1,1,0.7194998,3
2270,F,African-American,25 - 45,Female,25,1,0,0,0,0,0,0.5635607,3
2271,M,African-American,Less than 25,Male,21,1,0,1,1,0,1,0.710543,8
2272,F,African-American,Greater than 45,Male,48,1,0,0,0,0,0,0.079177044,1
2273,M,Caucasian,25 - 45,Male,37,1,0,0,0,0,0,0.22462495,2
2274,F,African-American,Less than 25,Male,24,3,0,0,1,1,1,0.60866237,6
2275,M,Caucasian,25 - 45,Male,37,1,0,0,0,1,1,0.20942402,1
2276,F,Caucasian,25 - 45,Male,39,1,0,0,0,0,0,0.21706906,3
2277,F,Caucasian,Less than 25,Male,24,1,0,0,1,1,1,0.4467002,5
2279,F,African-American,25 - 45,Male,35,3,0,0,1,1,1,0.24202216,10
2280,F,African-American,Less than 25,Male,23,1,0,0,0,1,1,0.7662595,2
2281,F,Caucasian,25 - 45,Male,36,4,0,0,0,1,1,0.4098147,3
2282,F,Caucasian,25 - 45,Male,43,5,0,0,1,0,0,0.34335494,5
2283,M,African-American,25 - 45,Male,28,6,0,0,1,1,1,0.772454,8
2284,F,African-American,Less than 25,Female,21,4,1,0,1,1,1,0.7590932,10
2285,M,African-American,Greater than 45,Male,53,1,0,0,0,0,0,0.10178628,2
2286,M,African-American,25 - 45,Female,27,2,0,0,0,1,1,0.44358033,4
2287,M,Caucasian,25 - 45,Male,39,0,0,0,0,0,0,0.22018065,1
2288,F,African-American,Greater than 45,Male,47,22,0,0,1,1,1,0.96464676,7
2289,F,African-American,25 - 45,Male,28,4,0,0,0,1,1,0.72951144,2
2290,F,Caucasian,Greater than 45,Male,49,7,0,0,1,0,0,0.38635483,6
2291,F,Caucasian,25 - 45,Male,36,2,0,0,0,0,0,0.25845975,1
2292,F,African-American,Less than 25,Female,24,1,0,0,1,0,0,0.35449547,9
2294,F,African-American,Less than 25,Male,23,3,0,0,1,0,0,0.7586998,7
2295,F,African-American,25 - 45,Male,26,2,0,0,0,0,0,0.46019045,2
2296,F,African-American,25 - 45,Male,31,7,0,0,0,1,1,0.82263225,4
2297,F,African-American,25 - 45,Female,30,14,0,3,1,1,1,0.98475987,10
2298,M,Caucasian,25 - 45,Male,25,2,0,0,1,0,0,0.60515517,6
2299,F,African-American,Less than 25,Male,24,6,0,0,1,1,1,0.799888,10
2301,M,African-American,25 - 45,Male,26,2,0,0,0,0,0,0.5598011,4
2302,M,African-American,25 - 45,Male,26,7,0,0,1,0,0,0.7291044,8
2304,F,African-American,Less than 25,Female,20,0,0,0,1,0,0,0.47653106,5
2305,M,Caucasian,25 - 45,Male,36,10,1,0,1,1,1,0.655489,9
2306,F,Caucasian,Less than 25,Male,23,0,0,0,0,0,0,0.47483262,3
2307,F,African-American,25 - 45,Male,26,5,0,0,1,1,1,0.77338725,7
2308,M,Caucasian,25 - 45,Male,40,4,0,0,0,0,0,0.36131996,1
2311,F,African-American,Greater than 45,Male,46,8,0,0,0,1,1,0.41028827,3
2312,F,African-American,Less than 25,Male,19,1,0,1,1,1,1,0.7721578,10
2313,F,Caucasian,Greater than 45,Male,53,1,0,0,0,0,0,0.14835706,1
2314,F,Caucasian,Greater than 45,Male,56,5,0,0,0,0,0,0.28913665,2
2315,F,African-American,Less than 25,Female,24,0,0,0,0,0,0,0.35904285,3
2317,F,Caucasian,25 - 45,Female,33,2,0,0,0,0,0,0.21398374,3
2318,F,Caucasian,25 - 45,Male,26,8,0,3,1,1,1,0.94799954,10
2319,M,Caucasian,Greater than 45,Male,56,1,0,0,0,0,0,0.25394273,1
2320,F,Caucasian,25 - 45,Male,32,2,0,0,0,0,0,0.37088463,2
2321,F,Caucasian,25 - 45,Male,25,0,0,0,0,1,1,0.31880313,2
2322,F,African-American,Less than 25,Male,21,1,0,0,0,0,0,0.5840664,2
2323,F,African-American,25 - 45,Male,38,3,0,0,1,0,0,0.29555896,5
2324,F,Caucasian,Less than 25,Male,23,0,0,0,0,0,1,0.4911271,2
2325,M,African-American,Greater than 45,Male,67,4,0,0,0,0,0,0.088138334,1
2326,F,Caucasian,Less than 25,Male,20,0,0,0,1,1,1,0.4296594,6
2327,F,Caucasian,25 - 45,Female,39,4,0,0,0,1,1,0.27013853,1
2328,F,African-American,Less than 25,Male,24,1,0,0,0,1,1,0.61273587,2
2330,F,African-American,Greater than 45,Male,49,3,0,0,0,0,0,0.34166247,4
2331,F,African-American,25 - 45,Male,31,7,0,0,1,1,1,0.7377089,7
2332,F,African-American,Less than 25,Male,20,1,0,0,1,1,1,0.8025637,6
2333,M,Caucasian,25 - 45,Male,28,0,0,0,0,0,0,0.33157116,3
2334,F,Caucasian,Greater than 45,Male,67,3,0,0,0,0,0,0.047743928,1
2337,F,Caucasian,25 - 45,Male,40,4,0,0,0,0,0,0.33732784,3
2338,F,African-American,Greater than 45,Male,52,0,0,0,0,0,0,0.14282024,1
2339,F,African-American,Greater than 45,Male,45,17,0,0,1,1,1,0.8856838,7
2340,F,African-American,25 - 45,Male,27,8,0,0,1,1,1,0.8346483,7
2341,F,Caucasian,Less than 25,Male,22,1,0,0,1,0,0,0.5407881,9
2342,F,Caucasian,25 - 45,Male,36,9,0,0,1,0,0,0.7656359,7
2343,M,Caucasian,25 - 45,Male,40,0,0,0,0,1,1,0.24968146,1
2344,M,Caucasian,25 - 45,Male,30,1,0,0,1,1,1,0.2727815,8
2345,F,African-American,25 - 45,Male,42,1,0,0,0,0,0,0.19032334,1
